month,smb,hml,umd,rf,rm,rmrf,SL,S2,S3,S4,SH,S2L,S22,S23,S24,S2H,M3L,M32,M33,M34,M3H,B4L,B42,B43,B44,B4H,BL,B2,B3,B4,BH
2001m1,0.03780433,0.03916188,-0.05589112,0.0044682865,0.0161286862,0.0116604,-0.01394921,0.03923526,0.04743171,0.05750443,0.08116716,-0.02236573,0.03728041,0.09976261,0.03609365,0.07929308,0.02175608,-0.00012654,0.06530478,0.09476245,0.03249976,-0.01396278,-0.07088054,0.03673321,0.00883557,0.01924952,0.0029576,-0.04267091,0.05402529,-0.00700523,0.00031262
2001m2,0.02586574,0.03819804,0.13279682,0.0043845841,-0.0507660604,-0.05515064,-0.09404332,-0.05422471,-0.04438095,0.03034151,0.01403665,-0.14899206,-0.02983231,-0.03968405,0.04949198,0.01759751,-0.15748869,-0.05872188,-0.00235096,0.02581567,0.04892498,-0.03881071,-0.09200564,0.03448829,0.02213968,0.04967699,-0.05560133,-0.03921192,-0.04131353,0.02457283,-0.18208075
2001m3,-0.03687062,0.1047535,0.09962123,0.0041837273,-0.0505761949,-0.05475992,-0.15592284,-0.08428499,-0.02827433,-0.02680379,-0.03150763,-0.13953985,-0.13751523,0.01287209,-0.03720708,-0.04516116,-0.21560154,-0.13889079,-0.05788851,-0.05556016,-0.00711566,-0.18573998,-0.01277816,-0.03712776,-0.07552035,-0.04426589,-0.10994882,-0.04914081,-0.04357683,-0.03070657,0.01341285
2001m4,-0.00103189,0.01649718,-0.02805002,0.0041837273,0.0604570548,0.05627333,0.01289374,0.01044166,0.04735986,0.06914065,0.07017233,-0.00223572,0.07076066,0.07100254,0.03185595,0.06205665,0.0985967,0.04586504,0.07957247,0.05796194,0.04288393,0.050777,0.10690861,0.03777701,0.07548517,0.01221926,0.05329992,0.03294729,0.06233439,0.05274361,0.0804801
2001m5,0.04301921,0.0027151,0.07827115,0.0040331113,-0.0180353809,-0.02206849,-0.01237842,0.026646799999999998,0.02424172,0.06055621,0.05254167,0.03535469,-0.00804363,0.02671522,0.01975565,0.05232571,-0.02284614,-0.00170587,0.02880024,0.03992512,0.03529021,0.0321178,0.03269559,0.03415801,0.07271214,0.05291827,-0.0036656,-0.02536152,-0.01698103,0.03406894,-0.11284776
2001m6,-0.00561129,0.05436692,0.09768777,0.004100049,-0.0281948911,-0.03229494,-0.11180161,-0.04567374,-0.05352111,0.00422161,0.01267561,-0.09197455,-0.03767517,0.01903003,-0.00513527,-0.01898607,-0.13360636,-0.1120411,-0.03080584,0.01754118,-0.01675058,-0.10290659,-0.05718985,0.02113039,-0.03451045,-0.0119162,-0.03638694,-0.04295316,-0.02185526,-0.02780739,-0.09339908
2001m7,-0.03399317,0.03334584,0.00744433,0.0040582123,-0.0227375163,-0.02679573,-0.10243999,-0.06354691,-0.05680414,-0.03001611,-0.01522779,-0.1692985,-0.04669039,-0.00824775,-0.02757735,-0.01755172,-0.10704981,-0.10616906,-0.0420642,-0.04513226,-0.02843333,-0.04713695,-0.06857165,-0.04789011,-0.04289024,-0.01868406,-0.02793927,-0.02606419,-0.0095363,-0.03905154,-0.01956432
2001m8,0.05031554,0.04018429,0.07492208,0.0031382473,-0.0233236987,-0.02646195,0.00950264,-0.02646764,0.00526875,0.01467766,0.03773087,-0.02059346,0.0178604,0.01138424,0.02610629,0.03998732,-0.05751206,-0.01672059,0.01411519,0.04045891,0.04496118,-0.02901752,0.01036688,0.00880452,-0.00235901,0.02727455,-0.09029753,-0.04247523,-0.01582836,0.00060301,-0.08027968
2001m9,-0.10956103,0.07436312,0.08094919,0.0034894072,-0.0942572915,-0.0977467,-0.19649201,-0.15325018,-0.15472108,-0.1381228,-0.14157428,-0.23469852,-0.25510529,-0.15982947,-0.17722933,-0.16203645,-0.33826566,-0.21806228,-0.14463422,-0.0824085,-0.11772167,-0.21182712,-0.0955214,-0.07682944,-0.24116103,-0.12409807,-0.06928377,-0.089275,-0.06668582,-0.11814167,0.02536288
2001m10,0.0578379,0.01609105,-0.06684656,0.0033639789,0.0324142585,0.02905028,0.06491687,0.12222964,0.05823871,0.07861126,0.04176894,0.11440789,0.1291993,0.03213128,0.11568833,0.11524346,0.09703398,0.08569914,0.07015463,0.01839797,0.18325121,0.03668442,0.04265131,0.06507321,0.05840661,0.07994683,0.00611258,-0.00354053,0.03842506,0.03868733,0.05294038
2001m11,0.05913965,0.04917253,-0.09342294,0.0030880917,0.0436247606,0.04053667,0.11436193,0.1275903,0.12525413,0.14010366,0.15199135,0.10481294,0.07081789,0.07142413,0.10913085,0.09167939,0.13589166,0.0939379,0.14085988,0.07904489,0.05948317,0.07941732,0.0538655,0.13216875,0.15281794,0.12897805,0.00535024,-0.01566999,0.06833659,0.07744361,0.1213484
2001m12,0.01156102,-0.00669446,0.02871438,0.0031382473,0.00451014,0.00137189,0.02684726,0.04797548,0.01479337,0.0289039,0.00504299,-0.01744296,-0.00102007,-0.00984297,-0.10539192,0.00760589,0.03450582,0.03701376,0.02342441,-0.00857659,0.02751389,0.00842731,0.02998702,0.03324831,0.07783955,0.01375432,-0.01089952,0.02036595,-0.0074958,-0.00905362,-0.00418611
2002m1,-0.00211076,-0.04974636,0.11057887,0.0031549664,-0.0104450673,-0.01360003,0.01113498,-0.01861115,-0.04818412,-0.03286569,-0.00746999,0.01157222,0.03099537,0.03810462,-0.00995278,-0.00988909,-0.03371784,-0.02692375,-0.00091674,-0.04446903,-0.12389681,0.02499482,-0.03755879,0.00171506,0.0017426,-0.0200815,-0.00486171,0.01237233,-0.01919811,0.06270074,-0.12746142
2002m2,-0.01867002,-0.0257839,0.09456075,0.0032134855,-0.0080672836,-0.01128077,-0.02779235,-0.02742919,-0.03411614,0.01382087,-0.0155275,-0.05655056,-0.05047417,0.03180697,-0.00359372,-0.01813027,-0.08642808,0.00540748,-0.01592884,0.0332001,0.01697092,-0.01340257,-0.00419185,0.00146866,-0.01363117,-0.01459165,0.03225534,0.05251551,0.06454929,0.00133596,-0.10655952
2002m3,0.01105282,0.02505855,0.00916763,0.0032720081,0.041956295,0.03868429,-0.00392311,0.02554388,0.06823349,0.04520078,0.06026733,0.0147172,0.06997582,0.06328769,0.10365662,0.1069377,-0.0760552,0.02479699,0.12093813,0.04102418,0.0109519,0.03592699,0.09242764,0.09762203,0.09397797,0.07157712,0.00854739,0.04867248,0.04340926,0.02852179,-0.01095494
2002m4,0.05192905,0.00996785,0.06437925,0.003255287,-0.0155773969,-0.01883268,-0.02586977,-0.00866764,0.00611654,0.01309757,0.02362251,-0.02636571,-0.02639375,0.04506994,0.0757024,0.03364213,-0.02211378,-0.02402306,0.03302986,0.02803533,0.07089317,-0.03738383,-0.01482463,-0.02474864,-0.03750501,-0.00389568,-0.03764429,-0.02759564,-0.04115811,0.01176381,-0.11618901
2002m5,0.01572975,0.03194981,0.05708126,0.0034141483,-0.0122246638,-0.01563881,-0.02972903,-0.00228432,0.00466721,0.01003024,0.02607225,-0.01006707,0.00666657,-0.01681917,0.00050524,0.03987403,0.02872391,-0.02775963,-0.019612,-0.01019115,-0.03224504,-0.02570864,0.00362075,-0.01202264,-0.04203072,0.00889666,-0.08381253,0.0087874,0.03847761,0.02481275,-0.03326908
2002m6,-0.00865404,-0.00755327,0.0611067,0.0032218458,-0.0842391228,-0.08746097,-0.11403392,-0.11219675,-0.09246837,-0.08529039,-0.07542979,-0.11666817,0.01099706,-0.04286343,-0.09482018,-0.08544293,-0.16527048,-0.09642193,-0.06718309,-0.05979691,-0.07893975,-0.17531685,-0.08699838,-0.08198133,-0.09255588,-0.09100233,-0.04549269,-0.06787033,-0.0872142,-0.09280507,-0.11300166
2002m7,-0.02920707,0.05916464,0.03151902,0.0032720081,-0.092262464,-0.09553447,-0.10227733,-0.08193391,-0.12796585,-0.08946959,-0.07218207,-0.12840804,-0.23047082,-0.09721107,-0.06655626,-0.06026575,-0.17853775,-0.13638312,-0.11422359,-0.14997803,-0.12178007,-0.14352018,-0.14452707,-0.12751749,-0.14130784,-0.11369654,-0.11659367,-0.08916352,-0.12739171,-0.12330482,0.03722642
2002m8,-0.00991308,0.03528872,0.06384053,0.003129888,0.003305451,0.00017556,-0.02180784,0.02110314,-0.03116533,0.0087234,-0.00130658,-0.03747785,-0.0118703,0.00718056,0.00707345,-0.03021714,0.00129771,-0.00026601,0.00670873,0.02575957,0.03522606,-0.03762459,0.02291112,0.04751462,0.0712115,-0.00806327,-0.03481041,0.0182267,0.01306702,0.02911134,0.03838394
2002m9,0.00487316,-0.03283896,0.09766731,0.0030880917,-0.1175913442,-0.12067944,-0.11288153,-0.11520916,-0.10786974,-0.07705686,-0.08372478,-0.14549752,-0.14611384,-0.13382624,-0.00128991,-0.08434871,-0.14783542,-0.08113801,-0.07108303,-0.07383333,-0.0445585,-0.09668502,-0.09402989,-0.09837995,-0.11532982,-0.12230267,-0.01370997,-0.11110731,-0.09340748,-0.11070933,-0.19443199
2002m10,-0.06264102,0.04946824,0.00894487,0.0030964507,0.0778841541,0.0747877,0.03215313,-0.01984253,-0.00561806,-0.02377333,0.00763551,0.0342856,-0.02856426,-0.02026193,-0.02746881,0.12180498,0.04512731,0.00223945,0.03000005,-0.02866578,-0.07766274,0.01356874,0.01132366,0.01975939,0.0695463,0.06742524,0.03744688,0.04826151,-0.02275916,0.05333554,0.21455425
2002m11,0.0182853,0.05398571,-0.11093252,0.0031382473,0.0354126061,0.03227436,0.10878347,0.07535593,0.03890586,0.07732068,0.11284664,0.08153185,0.07272337,0.00780156,0.04438855,0.05681701,0.019597,0.04053311,0.07534733,0.03886892,0.02595343,0.07227979,0.03029351,0.01821587,0.03893461,0.01526013,-0.0151694,0.0082363,0.02866981,0.03744284,0.15374693
2002m12,-0.0051369,-0.00827031,0.07016455,0.003146607,-0.0534202004,-0.05656681,-0.02783719,-0.04082656,-0.02943736,-0.01257262,-0.02561428,-0.02482638,-0.04331524,-0.00642388,-0.05392375,-0.00245645,-0.05622489,-0.12390155,-0.03776341,-0.10078213,0.01885458,-0.08512657,-0.08894948,-0.03972505,-0.05381806,-0.04429254,-0.02373983,-0.01078136,0.00413798,-0.048877,-0.08058596
2003m1,0.02124135,0.03311391,-0.02652606,0.0030797326,-0.0897172348,-0.09279697,-0.07723377,-0.04922404,-0.04154315,-0.06692265,-0.03085622,-0.08900391,-0.06749117,-0.05027602,-0.04297632,-0.08237576,-0.04744596,-0.05891192,-0.06871973,-0.04484368,-0.01374787,-0.06068028,-0.08228339,-0.07589482,-0.08471538,-0.07776533,-0.07565508,-0.12738143,-0.10141344,-0.07058866,-0.036995310000000003
2003m2,-0.0270806,0.02015279,0.04510128,0.0028373512,0.0262383202,0.02340097,-0.0172867,-0.01469519,0.00312461,0.01158955,0.00010673,-0.01824481,0.00460364,-0.00023958,0.00612803,-0.06409901,-0.01307961,0.00942616,-0.01997818,0.04510321,-0.00717245,0.02820511,-0.01783017,0.03120914,0.00164126,-0.00082679,-0.00248836,0.03183852,0.0361098,0.0438004,0.03360275
2003m3,-0.00962705,-0.01987859,0.00509626,0.0028540652,-0.0061808198,-0.00903489,-0.00334192,-0.02418186,-0.00349312,-0.02059008,-0.03256094,0.04401446,-0.04207248,-0.01278878,-0.04315637,-0.08709868,-0.03057232,0.01959745,0.02882527,0.00557015,0.00331271,-0.03300856,0.06096223,-0.01328812,0.03341615,-0.04107277,0.01777793,-0.01207968,0.00083491,-0.01533478,-0.0060522
2003m4,0.02202715,-0.00233135,-0.10905775,0.0028289941,0.093736698,0.0909077,0.09288678,0.10862453,0.13160169,0.10734444,0.1089309,0.10560322,0.11115739,0.11309715,0.12823185,0.00346582,0.0522547,0.10132669,0.09660572,0.13558263,0.07233847,0.13714534,0.09149826,0.08649618,0.10942284,0.1334124,0.10059399,0.08131409,0.02133494,0.0417221,0.09720404
2003m5,0.059717,0.05267738,-0.06321604,0.0027955671,0.043833506,0.04103794,0.14110264,0.10204421,0.10418684,0.08609905,0.15212565,0.08273669,0.14438772,0.09785274,0.10381958,0.21856392,0.09796148,0.09280457,0.06604147,0.08532931,0.13204295,0.06534103,0.06856335,0.11426318,0.1241474,0.10547393,-0.00185791,0.04450504,0.06062823,0.04893145,0.08966021
2003m6,0.05676265,-0.02815942,-0.02665817,0.002845708,0.0031048101,0.0002591,0.05836395,0.06458528,0.05316722,0.05079514,0.0437737,0.04468139,0.08110312,0.01004625,0.03477242,0.01730109,0.0425213,0.0520581,0.04853275,0.01936618,0.06537173,-0.00626121,0.04890692,0.0341928,0.00661207,0.0356854,-0.00645144,0.0278928,0.00658965,0.01426139,-0.07907745
2003m7,0.04312775,0.02860242,-0.01043988,0.0026618698,0.0394585987,0.03679673,0.08264699,0.06194563,0.08422433,0.09138799,0.1277026,0.05922065,0.09053278,0.02405013,0.12630279,0.08660146,0.07812881,0.04455405,0.04439463,0.03802982,0.10894079,0.0559479,0.03107097,0.10533999,0.08579904,0.08585273,0.01305958,0.0291954,0.02982993,0.06954267,0.01312199
2003m8,0.04069359,0.00611287,-0.03858301,0.0028707796,0.0156207478,0.01274997,0.06862376,0.05261387,0.07610646,0.09380719,0.09941208,0.03751351,0.12344587,0.04906654,0.032893,0.05056663,0.02008694,0.06903306,0.02394932,0.04180246,0.04527845,0.07240757,0.03084345,0.06652912,0.03779394,0.05297327,0.01228351,0.02282227,0.02132728,0.05435673,-0.00936434
2003m9,-0.00145477,0.00914619,0.01015822,0.0028874942,-0.0159710883,-0.01885858,0.00522415,-0.00945105,-0.00910523,0.00367361,-0.02108411,-0.04370445,0.01701521,0.00725656,-0.02832263,-0.00255209,-0.02936816,-0.00995868,-0.01230492,0.02843268,-0.00121283,-0.03847491,-0.03486401,-0.00535652,-0.00630468,-0.01182814,0.00931802,-0.01002902,-0.04198673,-0.03644155,0.02549602
2003m10,0.00016118,0.00097455,0.02858586,0.0030964507,0.0494854556,0.046389,0.05189709,0.05983969,0.04515666,0.0694267,0.05774714,0.01993366,0.03417084,0.05885498,0.04957014,0.02362522,0.04825089,0.06481753,0.00120287,0.03595631,0.07406256,0.10101619,0.04982884,0.06279853,0.01507617,0.01842369,0.04009684,0.06544502,0.01703337,0.08222725,0.04330404
2003m11,-0.02129919,0.03128932,-0.00807782,0.003129888,0.0128822703,0.00975238,0.00184352,-0.01197197,0.01289647,-0.02416029,-0.00723546,0.00283437,-0.01107333,-0.02387566,0.00079508,0.0675148,-0.034869,0.00702196,-0.01288539,-0.01694206,0.05444369,0.01930498,0.00067944,-0.02129835,-0.00033651,0.02470552,0.00473514,0.01531067,-0.00210359,0.01024706,0.07293868
2003m12,-0.01555565,0.02046219,-0.00691716,0.0031633262,0.0292187296,0.0260554,0.04371371,0.026775,0.03202864,0.04737521,0.03166547,-0.00139142,0.00876771,-0.03061768,0.03077052,0.01460602,0.02963801,-0.01602523,0.03625518,0.02662144,0.01964307,0.00467101,0.00423002,0.02723404,0.05963568,0.03894494,0.00587343,0.04607782,0.07743468,0.03459461,0.03166678
2004m1,0.07273249,0.01209014,0.05441837,0.0032385663,-0.0086622646,-0.01190083,0.05400975,0.07259222,0.07756768,0.09554961,0.0709494,0.04519564,0.08429206,0.13424751,0.07140643,0.03906435,0.00938113,0.05740178,0.06756115,0.03423028,0.04209697,0.02618169,0.0389345,0.03422309,0.010693,0.00473295,-0.02583961,-0.02498106,-0.02613857,-0.00654179,-0.00431597
2004m2,0.00337877,0.00979295,0.02571296,0.0032970903,0.0286013847,0.02530429,0.02959232,0.04132997,0.02349213,0.03508287,0.03247932,0.01779375,0.06450364,0.00875657,-0.01884921,0.05886103,0.04807605,0.02264635,0.03765781,0.06127398,0.03663063,0.01454391,0.02828306,0.05923453,0.04190575,0.05266432,0.01322121,0.05227216,0.03156874,0.04965153,0.02084231
2004m3,-0.00071135,-0.00166124,-0.0273345,0.0034141483,-0.0132119456,-0.01662609,-0.04702643,-0.01267452,-0.03018339,-0.01619659,-0.02552479,-0.02806511,-0.03480249,-0.02212274,0.00921915,0.01571232,0.02600855,-0.0380963,0.03405044,0.00958687,-0.02061914,-0.02610898,0.00958242,0.00192976,0.04016248,0.0060032,-0.0197543,-0.01905185,0.02224017,0.01264889,-0.03659899
2004m4,-0.02390237,0.00322747,-0.04725223,0.0034559581,0.0206095029,0.01715354,-0.02668051,0.0179659,0.0136783,0.01880553,0.00894305,-0.05104867,0.01198133,0.01678121,-0.02512088,0.00459685,0.00283891,0.01707652,0.02317573,0.01106,-0.0218327,-0.00159107,0.00321694,0.00352754,-0.02369663,-0.01959853,0.04434836,0.01340477,0.02645154,-0.01408007,0.05444965
2004m5,-0.02213785,-0.00103844,-0.01217819,0.0036315782,-0.0132119456,-0.01684352,-0.05449495,-0.03716485,-0.04064103,-0.03187828,-0.0338391,-0.00711164,-0.02417354,-0.03843605,-0.03902436,-0.02562926,-0.03102709,-0.0171257,-0.03807886,-0.05529423,-0.02727248,0.01527517,-0.01727044,0.01131277,-0.04706966,-0.03157032,-0.01153457,-0.00717582,0.00129041,0.03050781,-0.04024891
2004m6,0.0332148,-0.0119498,0.02439754,0.0037737696,0.0147071009,0.01093333,0.03831311,0.02970417,0.03757325,0.04642329,0.0440282,0.06394717,0.05951587,0.05502773,-0.00886699,0.05506977,0.0517503,0.04329011,0.09825295,-0.00065179,0.0350977,0.03151358,0.01299789,0.02330686,0.02521061,0.07093462,0.00260512,0.03393985,0.02567738,0.03601072,-0.0247512
2004m7,-0.01728823,0.02326812,0.00248692,0.0038490555,-0.015380493,-0.01922955,-0.07589976,-0.03567912,-0.01910171,-0.02475326,-0.01072145,-0.03072582,-0.01568747,-0.07470908,-0.0086958,0.01583498,-0.01684895,-0.05841708,-0.04529957,-0.02428892,-0.02477649,-0.08608871,-0.03347169,-0.05413909,-0.02665947,-0.01457714,-0.02459627,-0.01952731,0.02894026,-0.01448586,-0.01293952
2004m8,-0.01153879,0.02161333,1.112e-05,0.0038574207,0.0165352183,0.0126778,-0.00012824,0.00965184,8.705e-05,-0.00462141,0.01217936,-0.03112434,-0.00897465,0.00148298,-0.00900582,0.03256881,-0.0176437,-0.00932326,0.01803723,0.02146959,0.00020443,-0.02385771,0.02095099,0.00714444,0.05317836,0.04038513,0.01667986,0.00543127,-0.01842587,0.01040008,0.03531036
2004m9,0.00240278,0.01720664,0.00816988,0.0038323245,0.0277788321,0.02394651,0.05493609,0.03879018,0.02867049,0.03729118,0.0209975,0.06347203,0.05296237,-0.0061204,0.04857203,0.01710496,0.03018224,0.03575868,0.01451746,0.02516182,0.02490452,0.04471262,0.0097962,0.04618724,0.02174953,0.07006659,-0.01284081,0.02086446,0.05619305,0.05550192,0.0469757
2004m10,-0.00061047,0.02618929,-0.00585224,0.0038155941,0.0122747233,0.00845913,0.01347016,0.04103897,0.03268574,0.0265888,0.02922824,-5.047e-05,0.02546674,0.01995161,0.0395852,0.01845007,-0.03332213,0.02451968,0.01429522,0.00286449,0.01487334,0.05306698,-0.01281722,0.02381997,-0.0170997,0.00912726,0.00113037,0.02981434,-0.00166612,-0.00839041,0.04509657
2004m11,0.01136038,0.02649592,0.01681673,0.0037904993,0.0239830776,0.02019258,0.01666332,0.02186823,0.04709201,0.02579816,0.04928456,0.06266023,0.0096261,0.0330158,0.05010489,0.0390216,0.04122965,0.03210852,0.03783666,0.04036115,0.05764965,0.01275669,0.05020106,0.04238208,0.04782192,0.05244742,-0.0015162,0.01631021,0.03846896,0.02083436,0.04182818
2004m12,0.02328559,0.00608676,-0.00546572,0.0038239594,0.0291158131,0.02529185,0.03079486,0.034804,0.02967967,0.01874791,0.04410938,0.02533037,0.01016019,0.07444644,0.04711148,0.07321819,0.06199348,0.05027022,0.04447388,0.06023989,0.05351214,0.03006257,0.02194722,0.06501565,0.07679445,0.1159794,0.03557449,0.01885457,-0.0174216,0.02753985,0.01747964
2005m1,0.02973733,0.01308971,-0.00463956,0.0037988641,0.0132875045,0.00948864,0.00349044,0.04048814,0.06413353,0.0674757,0.03828909,0.03064816,0.04885502,0.04086756,0.05466576,0.03727282,0.00511603,0.04127068,0.04964238,0.05714346,0.03510613,0.02675606,0.05144288,0.01851257,0.04524954,-0.0304687,0.00242662,0.00479292,0.02466794,0.00156142,-0.0014922
2005m2,-0.01168404,-0.01614807,0.01132871,0.0038825176,0.0259304935,0.02204798,0.03787819,0.04473347,0.02652533,0.03064364,0.03423446,-0.01057618,0.02271607,0.03186987,-0.00183637,-0.01144395,0.02130836,-0.00543566,0.00013367,0.01856762,0.03327171,0.01258342,0.00085282,0.01949945,0.04840483,0.02195253,0.04233159,0.02910865,0.07167589,0.03586399,-0.00432192
2005m3,-0.00251033,0.01283155,-0.01490372,0.0038825176,-0.0087613933,-0.01264391,-0.01751956,-0.00814222,-0.01299817,0.00081007,0.00469676,-0.01125856,-0.02120068,-0.02084776,-0.0177998,0.00020702,-0.04666165,0.01541922,0.01099574,0.01125235,-0.02788623,-0.02433793,-0.01843478,-0.02025501,-0.0222264,-3.454e-05,-0.00682342,0.00425914,-0.02553969,-0.01342722,0.00724938
2005m4,-0.03291819,-0.01820207,0.00133771,0.0038323245,-0.0225420446,-0.02637437,-0.06646896,-0.01383841,-0.02305107,-0.01351252,-0.03541612,-0.0629078,-0.05652345,-0.0460063,-0.02540214,0.003591,-0.0801832,-0.06322491,-0.06784369,-0.08305438,-0.03238029,-0.05734159,-0.07170962,-0.06421939,-0.0663497,-0.05155867,0.05301795,-0.01561575,-0.0394162,-0.04855964,-0.02643139
2005m5,-0.01094369,0.01056728,0.01738748,0.0037988641,0.0390428991,0.03524404,0.00173454,-0.0252488,0.01817047,0.00509177,0.0121323,0.00036389,0.01576879,0.05839914,0.01529212,0.05013583,0.08732912,0.06040095,0.0296867,0.0658048,0.05445221,0.04295739,0.06207717,0.04601466,0.06963998,0.07424837,0.03465994,0.04018913,0.04106352,0.07056048,0.04089787
2005m6,0.01269048,0.0011983,0.0218024,0.0037737696,0.0339640413,0.03019027,0.01386383,0.03868717,0.01891991,0.05066518,0.04766966,0.0517139,0.06133479,0.05001084,0.09121847,0.02562466,0.05575954,0.05104479,0.01994437,0.02903754,0.02542054,0.04292934,0.01796312,0.03913496,0.0483012,0.03273966,0.01017792,0.03678563,0.04851508,0.03267349,0.01247573
2005m7,-0.00143623,0.00010317,-0.00079841,0.0036232148,0.0338606521,0.03023744,0.02992374,0.03858294,0.03417896,0.04145902,0.03420494,0.03820348,0.00092084,0.04926873,0.0435214,0.00479834,0.09765225,0.0368067,0.07059492,0.0223468,0.02946613,0.01241372,0.00581723,0.02863052,0.02278056,0.02079578,0.02009795,0.0122777,0.08499792,0.05348617,0.04776177
2005m8,0.00987087,0.00422921,0.01415034,0.0035813979,0.0116675408,0.00808614,0.03185812,0.02782466,0.03011028,0.04497708,0.01775899,-0.00131703,0.05935567,0.05149494,0.0209662,0.00779683,0.00713094,0.02873318,0.01368158,-0.00114874,0.04619319,0.02400457,0.01437754,0.02183706,0.01972565,0.00030663,0.00301221,0.01747496,0.01299439,0.0044614,0.02847535
2005m9,-0.01589987,-0.03027287,0.04695552,0.0035981244,0.0341708544,0.03057273,-0.0054994,0.00840156,0.00096346,0.00781955,0.01498402,-0.0086464,0.0418453,0.01222631,0.00014513,0.02321879,0.07820788,0.03842389,0.04792311,0.01695533,0.00341467,0.03701386,0.03236735,0.01299787,0.04278418,0.04655121,0.04606805,0.04233105,0.06888351,0.05332783,0.00136207
2005m10,-0.01330211,0.00705849,0.00320224,0.0036148511,-0.0288749173,-0.03248977,-0.03852605,-0.05444922,-0.02265397,-0.05786457,-0.03104951,-0.02571322,-0.05288052,-0.03141603,-0.03277926,-0.03815107,-0.01928961,-0.04523956,-0.02751861,-0.01780446,-0.0395773,-0.0461974,-0.03347763,-0.03325566,-0.01903261,-0.02248795,-0.005726,-0.05263879,-0.03584217,-0.03883013,0.01512038
2005m11,0.05844373,-0.03394238,0.0494408,0.0035981244,0.0330338919,0.02943577,0.0599332,0.0898516,0.02215727,0.05559706,0.04265217,0.05408205,0.07860619,0.05552234,0.08383029,0.12052285,0.10737317,0.08558316,0.09896734,0.05475171,0.07317654,0.04202277,0.08052687,0.07734067,0.08233499,0.06794911,0.01736203,0.03539765,0.0199484,0.06865169,-0.05652586
2005m12,0.00507809,-0.01241629,0.0164,0.0036148511,0.0393546602,0.03573981,0.08144813,0.0336624,0.03164346,0.02326021,0.02604367,0.04422398,0.0232544,0.06823942,0.01512493,0.03608832,0.07033621,0.043378,0.06205822,0.01957676,0.07262197,0.05779988,0.05635591,0.05001128,0.04511845,0.06434465,0.03935513,0.02204555,0.08324427,0.06799273,0.0240066
2006m1,0.03010259,-0.01663434,0.04918086,0.0035981244,0.0291158131,0.02551769,0.10008937,0.03988544,0.06213149,0.0500241,0.04295048,0.04363456,0.05841714,0.05421585,0.04755293,0.03066748,0.04593774,0.07504426,0.05754425,0.01123515,0.03579681,0.0641702,0.04892486,0.03468676,0.00363307,0.0239493,-0.01371617,0.06271698,0.04261458,0.05349557,-0.02050167
2006m2,0.02469727,0.00405994,0.01087544,0.0035813979,0.012072289,0.00849089,0.01557708,0.0255458,0.03608973,0.00993862,0.02028711,0.00915863,0.02877607,0.038999,0.03251846,0.05147552,0.02353033,0.04213491,0.02311444,0.05368553,0.05386157,0.05404744,0.02629025,0.02307888,0.03732372,0.03509704,0.01415681,-0.01046921,0.00295624,0.01944361,-0.00851449
2006m3,-0.01405826,0.00364311,0.02541699,0.0036064879,0.0379005803,0.03429409,0.0240719,0.02442913,-0.0080016,0.01751577,0.01393357,0.01007638,0.04552082,0.04720131,0.05214068,0.02994183,0.07065174,0.02836639,0.03495602,0.03660937,0.04606824,0.06432008,0.05131111,0.06676508,0.03695328,0.0364734,0.04143339,0.04794768,0.019792,0.05159919,0.06603924
2006m4,-0.01203978,-0.02481107,0.03264883,0.0036315782,0.0106563787,0.0070248,-0.003477,0.0324546,0.01491524,0.00297939,0.00898035,0.01145714,-0.01469669,-0.00417208,0.01144286,-0.03375052,0.04992637,0.04230172,-0.00668333,-0.02737058,-0.0423764,0.05272679,0.04631912,0.00928553,-0.02174382,-0.03377066,0.01729332,0.01988253,0.0071681,0.01925058,0.0275165
2006m5,0.00107348,0.00127272,-0.02754815,0.0036817612,-0.0478188691,-0.05150063,-0.06140125,-0.03044803,-0.05660322,-0.02354076,-0.03924316,-0.03519544,0.02161676,-0.04605754,-0.03189653,-0.04254997,-0.03296873,-0.08879197,-0.0432437,-0.02962418,-0.04863288,-0.06367735,-0.06483034,-0.05827127,-0.04252493,-0.03803245,-0.03652903,-0.05088355,-0.04975428,-0.03604411,-0.03756042
2006m6,-0.01109696,0.00815572,7.571e-05,0.0037068534,0.0200993247,0.01639247,-0.01626496,-0.01952994,-0.02049352,-0.00860648,0.02600551,-0.00585521,-0.00011283,0.00548788,0.02035557,0.04331335,-0.01526515,0.02061563,0.0254939,0.02121404,0.0238338,-0.01617341,0.02715392,0.00757087,0.03146367,0.01936507,0.04736405,0.0087764,0.01851533,0.01697109,0.00052787
2006m7,-0.02107989,0.02440571,-0.00725556,0.0038155941,0.013186181,0.00937059,-0.00531081,0.01806759,0.00836382,0.00155273,0.00625644,-0.00602042,-0.01307674,-0.01699137,0.02637613,0.00331882,-0.04982765,-0.00517366,-0.009334,-0.0032131,0.03349558,-0.05022061,-0.00829175,0.00546844,0.01300675,0.03385322,0.01088999,0.01319954,0.03145344,0.02692124,0.02536513
2006m8,0.01822398,-0.00908739,-0.00462152,0.0038908832,0.0071252648,0.00323438,0.0338034,0.03166067,0.02988444,0.02606857,0.01591672,0.02850503,0.05239254,0.00806097,0.01328274,0.02634786,0.01125854,0.02804041,0.01448716,0.00328447,0.04077295,0.05799162,4.72e-05,0.0394678,0.02342068,0.04357198,0.02015985,-0.02268522,0.00956912,0.02581395,-0.00916589
